epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.9585205789424626,0.004093161321273718,0.9962554983082621,0.9946399918117934
1,1068,0.9896157625634641,0.018124619567962148,0.9990297925200365,0.9986207589719364
2,2136,0.9919222259659337,0.030586125657147772,0.999189842132493,0.9988529598255891
3,3204,0.9880791567497609,0.049471405088658646,0.9990033444726629,0.9984731116315959
4,4272,0.9883771543431569,0.03931318144925094,0.9989349407697029,0.9984105701265995
5,5340,0.9893644537676707,0.04041712055442242,0.9988610005189399,0.9982611739025964
# BEST (by va_auc, epoch 2): TEST AUC 0.9919 AP 0.0306 | VAL AUC 0.9992 AP 0.9989
