updates,tokens,loss,lr,mask_rate,seq_len,walk_len,seconds
50,1561047,9.470651626586914,2.3415705e-06,0.6999573548146163,30.96271099034056,3.7238828173036875,5.5838682651519775
100,3117551,9.314541816711426,4.6763265e-06,0.6998299153258419,30.872602495190115,3.7156911359263742,10.644621133804321
150,4675199,9.053749084472656,7.012798499999999e-06,0.6996174940004319,30.895293254259474,3.7177539322054063,15.67583703994751
200,6233760,8.714350700378418,9.35064e-06,0.6993199541345919,30.91340222543983,3.719400202312712,20.687560319900513
250,7782424,8.3268404006958,1.1673636e-05,0.6989400928419739,30.87694393492304,3.716085812265731,47.65327858924866
300,9341821,7.936763763427734,1.40127315e-05,0.6984727816570693,30.92998393399052,3.7209076303627744,52.70344305038452
350,10900305,7.594276428222656,1.63504575e-05,0.697920708640872,30.911874962810163,3.719261360255469,57.76518774032593
400,12454675,7.308435916900635,1.86820125e-05,0.6972854187362766,30.83027550231073,3.7118432274827935,62.79415464401245
450,14007068,7.048241138458252,2.1010602e-05,0.6965665358057591,30.951291969056545,3.7228447244596854,116.13222742080688
500,15565233,6.773046970367432,2.33478495e-05,0.6957601616289749,30.90554773191582,3.7186861574468923,121.17261910438538
550,17124707,6.479928493499756,2.56870605e-05,0.6948680271778727,30.93151119662019,3.7210464724200176,126.2157850265503
600,18680529,6.152951240539551,2.80207935e-05,0.6938931621349027,30.859075311898764,3.7144613919907967,131.24591326713562
650,20235339,5.7983784675598145,3.0353008499999995e-05,0.6928342934722138,30.839002717337404,3.712636610667037,136.2641258239746
700,21786148,5.411837100982666,3.2679222e-05,0.6916938657181366,30.919710503229922,3.719973682111811,205.12632250785828
750,23342773,5.011231422424316,3.5014159499999993e-05,0.6904645116017332,30.87500247932245,3.7159093163020405,210.1527454853058
800,24900520,4.580615043640137,3.7350779999999993e-05,0.689149371815268,30.89725687764048,3.7179324434218617,215.17793369293213
850,26454714,4.145538806915283,3.9682071e-05,0.6877525918756185,30.826784616300056,3.711525874209096,220.22412633895874
900,28007217,3.6738882064819336,4.20108255e-05,0.6862729264285109,30.953485126405614,3.72304410240051,270.1709907054901
950,29563798,3.2114760875701904,4.4345697e-05,0.6847046823367658,30.874129757819784,3.715829977983617,275.16795325279236
1000,31122755,2.8084864616394043,4.6684132499999995e-05,0.6830490471211745,30.921256718963843,3.7201142471785316,280.1649558544159
1050,32678544,2.365204334259033,4.9017815999999994e-05,0.681311973335701,30.858420770771765,3.7144018882519787,285.1672565937042
1100,34235213,1.9498947858810425,5.13528195e-05,0.679489128339781,30.875875200825117,3.7159886546204657,334.1960144042969
1150,35788211,1.6625447273254395,5.3682316499999994e-05,0.6775860691848409,30.963354334476435,3.7239413031342212,339.1946368217468
