,auc,ap
0,0.9868536564191646,0.5116742465726224
1,0.9915456911551593,0.696952472737109
2,0.994917028758722,0.7838100275621946
3,0.9919000890079963,0.5892174793906926
4,0.9936347038951046,0.6792401462376993
5,0.9722622633565373,0.5215874094786019
6,0.9902109852901251,0.609877876525647
7,0.9924576985721001,0.7374556789190494
8,0.9906523739478156,0.7311640459307336
9,0.9940170605658032,0.7858393739016711
