,auc,ap
0,0.7881697662762028,0.3975651168508719
1,0.9961498686521923,0.8602263410082578
2,0.37429364622443384,0.041109383873659075
3,0.988198499211269,0.6059288192901997
4,0.7985917743364285,0.084621883435412
5,0.9922073034385681,0.7205560130779525
6,0.8483679938935137,0.14312847614537072
7,0.996148887722729,0.8602069614587926
8,0.988151366370951,0.604922837565318
9,0.3729068052555357,0.035806835326248385
