,auc,ap
0,0.9660587375134444,0.02339514094964277
1,0.9770058547152217,0.014321108930087959
2,0.9693409160218512,0.012728890372156989
3,0.9728838481349852,0.00977641738435481
4,0.9744202302607676,0.007539515758141332
5,0.9603554615704395,0.026150700905394723
6,0.9732184403043552,0.011698110648271906
7,0.9631297246112052,0.010957445187572861
8,0.9697336504162981,0.007334884841097451
9,0.9697244599778223,0.01503137301914881
