epoch,updates,te_auc,te_ap,te_ap_lift,te_prec_r50,te_fp_day_r50,va_auc,va_ap
0,0,0.2502909530233384,0.0009995234614297516,0.644708570353921,0.000940528662610993,15978.871794871795,0.16971338112221684,0.3378835891944359
1,2208,0.9946180811072135,0.17225176685602114,111.10513623345025,0.140485312899106,92.03418803418803,0.9959580092624111,0.9933759160640346
2,4417,0.9947505586273071,0.14595959252726054,94.14626455399578,0.14138817480719795,91.35042735042735,0.9959222008196024,0.9916665365429793
3,6626,0.9953522527104353,0.15011209228357633,96.82469310979964,0.14120667522464697,91.48717948717949,0.9954121391566471,0.986756053410507
4,8835,0.9951421538779753,0.13497907807616125,87.063657645107,0.13986013986013987,92.51282051282051,0.995979062413666,0.9903263997304058
5,11043,0.9955625247687844,0.14135883685101877,91.17870378225098,0.14445173998686803,89.09401709401709,0.9959292168331864,0.9898181445773838
# BEST (by va_auc, epoch 4): TEST AUC 0.9951 AP 0.1350 lift 87.1x, @50% recall: prec 0.1399, FP/day 92.5 | VAL AUC 0.9960 AP 0.9903
