epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.6829710032580186,0.015659660971678546,0.667654733786702,0.7395761253310266
1,863,0.9677581906188356,0.6134617722408738,0.9945366333653877,0.9962896077665527
2,1726,0.9661175376745602,0.3076274877259605,0.9954036683078179,0.9969819491814047
3,2589,0.9647992177873662,0.5366650233503742,0.9955680540745944,0.9970550341101589
4,3452,0.9628613043099684,0.7133546152068936,0.9956812494606847,0.9971286118128743
5,4315,0.9598434556797332,0.649264719241924,0.9957200408979815,0.9971574358983114
6,5178,0.9620456642543171,0.6126580833340578,0.995812514029794,0.9972016494839508
7,6041,0.964411791697283,0.644324877591637,0.9958078691545569,0.9971945866561949
8,6904,0.9586134690663625,0.5674019082237016,0.9957902778652349,0.9971874309080918
9,7767,0.9591869580278745,0.5496371608030565,0.9957978417008303,0.9971944392516484
10,8630,0.9614911950181945,0.5229164538599277,0.9958106294752006,0.9972001503494653
# BEST (by va_auc, epoch 6): TEST AUC 0.9620 AP 0.6127 | VAL AUC 0.9958 AP 0.9972
