epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.4526796827675807,0.007992677558083616,0.3845102068842333,0.48318795580073604
1,863,0.9720911095742901,0.5195671081017138,0.9943411957840554,0.9963243622914473
2,1726,0.9708302168859455,0.29108005584581803,0.9958410601370707,0.9972738763248147
3,2589,0.970983713665199,0.318424037283194,0.9960123089811089,0.997363440128497
4,3452,0.9738442365142395,0.434753155784836,0.9961302522829062,0.9974240221136682
5,4315,0.9713468815793842,0.33143026481895815,0.9961576347551447,0.9974497079780317
6,5178,0.9711869796394192,0.3016009550649545,0.9962394218679689,0.9974737854650408
7,6041,0.9703776586115115,0.272283449643832,0.9961852205543418,0.9974660888817184
8,6904,0.9723503228263641,0.27346008642729047,0.9962771193511504,0.9974983837075377
9,7767,0.9690361532953847,0.3385372232676011,0.9962765434053272,0.9975016398453831
10,8630,0.969705226360572,0.31569283837129747,0.9962945959605345,0.9975138065443239
# BEST (by va_auc, epoch 10): TEST AUC 0.9697 AP 0.3157 | VAL AUC 0.9963 AP 0.9975
