epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.33808336293175323,0.004868723494183015,0.3447869479106853,0.3898810113101525
1,863,0.9720385684638075,0.5504165115975955,0.9932098857831924,0.9956122881990476
2,1726,0.9718461160922067,0.2852815658271108,0.995751051402818,0.9971715367922
3,2589,0.9678029406108487,0.31682087900473554,0.9958192107250162,0.9972198726389773
4,3452,0.9682285940781862,0.3230092667058701,0.9958332381547007,0.9972237769653695
5,4315,0.9637739222573227,0.2763229089541947,0.9958763736077689,0.9972683233787047
6,5178,0.9651790250249159,0.2872461041878154,0.9958995821875332,0.9972783556392177
7,6041,0.9640746124486256,0.3499521294545967,0.9958945470783435,0.9972748398166348
8,6904,0.9671553772968531,0.339155444303076,0.9959101032274537,0.9972871127557718
9,7767,0.9675609852734549,0.3720806752998602,0.995901416183187,0.9972802018887994
10,8630,0.9639447082723356,0.4024986194597661,0.9959246916379308,0.99729516132287
# BEST (by va_auc, epoch 10): TEST AUC 0.9639 AP 0.4025 | VAL AUC 0.9959 AP 0.9973
