epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.2556058937501292,0.004304999738433411,0.24982060347633275,0.3573909499414109
1,863,0.9740070748053865,0.6620851046453216,0.993341227931435,0.9956683877902217
2,1726,0.966094587153722,0.3867566977928335,0.9955755833555189,0.9970808338060596
3,2589,0.971912916124029,0.41900519408713166,0.9957310856620044,0.9971770294754226
4,3452,0.9661670328100834,0.38235606015286666,0.9957240775590486,0.9971725227926568
5,4315,0.973703604868298,0.3969115348893148,0.9957922698770605,0.9972158705749548
6,5178,0.9694438284632187,0.4600832013282229,0.9958410551487272,0.9972467785053465
7,6041,0.9752146903378855,0.4032897097740587,0.9958648924156543,0.997262061923549
8,6904,0.9771194191317922,0.4915044505375311,0.9958669467817733,0.9972567891190933
9,7767,0.9746575118284055,0.5104743020180492,0.9959164671066352,0.9972867874018131
10,8630,0.9739368920970026,0.5164774167116996,0.99589394447606,0.9972773771693102
# BEST (by va_auc, epoch 9): TEST AUC 0.9747 AP 0.5105 | VAL AUC 0.9959 AP 0.9973
