epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.7078338169307973,0.013914695953923738,0.6948493491672317,0.7515431109818215
1,863,0.9681019864454897,0.326932008330921,0.9951610071180963,0.9967858089441047
2,1726,0.9662779564123333,0.2771330993377397,0.9954790413462544,0.9970187968341634
3,2589,0.9612107460743725,0.3464091828935313,0.9956321148490893,0.9970897807577842
4,3452,0.967784844857298,0.29346138322041554,0.9956832623611985,0.9971309672708468
5,4315,0.9637120083138673,0.6862283154462698,0.9957554037324954,0.997171822692796
6,5178,0.9659257508758939,0.6379523129129163,0.995742556357813,0.9971664551960625
7,6041,0.9665781767874471,0.6597759390571735,0.9958015218512251,0.9971969746143032
8,6904,0.9644797271182289,0.6676342607525674,0.9958033352699621,0.9971972155572382
9,7767,0.9641033573691296,0.6122054589202153,0.9958054407146396,0.9971985530534669
10,8630,0.9639831940484938,0.6026743560533231,0.9958061530604795,0.9971986228069671
# BEST (by va_auc, epoch 10): TEST AUC 0.9640 AP 0.6027 | VAL AUC 0.9958 AP 0.9972
