epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.3822963550407205,0.006004487727886548,0.3367532543721046,0.4402243095951085
1,863,0.9691581567294278,0.47249735535728016,0.9951126198746689,0.9967180438893448
2,1726,0.9688319555190561,0.5309091417272276,0.9956705637534679,0.9971354213767938
3,2589,0.9710724619433226,0.5205352807490811,0.9958240080565006,0.9972458182500599
4,3452,0.9703166138280059,0.31076431244333047,0.9958056028358024,0.9972355082147334
5,4315,0.9727039769627198,0.27547688159827405,0.9958773548045371,0.9972796492803567
6,5178,0.9676770063813567,0.38513390545524495,0.9959510389769376,0.997308697992846
7,6041,0.969047663792018,0.5569923400631606,0.9959313581952447,0.9972978974591502
8,6904,0.9692106117069424,0.4504547436355917,0.9959842880009061,0.9973220745921119
9,7767,0.9686362457552107,0.5353807739036656,0.995999342094031,0.9973314264904581
10,8630,0.9701605173991728,0.5443172468118216,0.9959983082598468,0.9973306082764026
# BEST (by va_auc, epoch 9): TEST AUC 0.9686 AP 0.5354 | VAL AUC 0.9960 AP 0.9973
