epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.30908692633094226,0.004645389578927228,0.31418728397762963,0.37984913238339146
1,863,0.9755750706760153,0.6747354728691278,0.9937944858625979,0.9959519207391012
2,1726,0.9686038675895109,0.33360496789611904,0.9956496699209593,0.9971116242995373
3,2589,0.9745728431208573,0.6605194208757009,0.9958223907420163,0.9972200215086949
4,3452,0.9698127829467998,0.5642620301541247,0.995809989512303,0.9972139243008781
5,4315,0.9714158192748669,0.6150381830454128,0.9958358236235134,0.9972409490839123
6,5178,0.9739067298976615,0.582881197813663,0.995851552701864,0.9972417468292304
7,6041,0.9658699132218178,0.3372033200620723,0.9958945742024611,0.9972780176623082
8,6904,0.969501130377751,0.35276683233943035,0.9959195698043114,0.997289411474675
9,7767,0.9692861111685331,0.44624783681508506,0.9958897296375995,0.9972774044954227
10,8630,0.9679203398462386,0.43725188767974377,0.9958817301013791,0.9972769586401424
# BEST (by va_auc, epoch 8): TEST AUC 0.9695 AP 0.3528 | VAL AUC 0.9959 AP 0.9973
