epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.3318929395396678,0.0048013216433475565,0.30375733645702735,0.3749004981768302
1,863,0.9645228484141198,0.2957558139301019,0.9948995440304469,0.9965698166106103
2,1726,0.9620077109365065,0.27941128453975705,0.9959562473791009,0.9972754907391596
3,2589,0.9653112939426912,0.33303237752190645,0.9959526249064276,0.9972782783395479
4,3452,0.9660277714613601,0.3699581994848533,0.9960238864066829,0.9973275366676553
5,4315,0.97165780593334,0.5242040731612216,0.9960258014109562,0.9973356082796595
6,5178,0.9676039029823306,0.4381756739168934,0.9961668986285871,0.9974024422798442
7,6041,0.9733363573835373,0.5597811777889495,0.9961613378727042,0.9974043816099953
8,6904,0.9728094272063664,0.6004462715512615,0.9962399688190455,0.9974411880083054
9,7767,0.9727290338261392,0.6477399018867294,0.9962769906414964,0.9974646717587562
10,8630,0.9722758412998499,0.6158484255895884,0.9962863173368893,0.9974704076313535
# BEST (by va_auc, epoch 10): TEST AUC 0.9723 AP 0.6158 | VAL AUC 0.9963 AP 0.9975
