epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.34601912997558837,0.004909556648866972,0.34849433892167103,0.3910689523859454
1,863,0.9704080557189472,0.6142401090508612,0.9935790900229673,0.9957235538136968
2,1726,0.9642546616728338,0.3292589248863581,0.9957046840228004,0.9971468783751363
3,2589,0.9699928869828968,0.5378618597118952,0.9958097008119247,0.997214522037468
4,3452,0.9677241289451248,0.5281291524078516,0.9958515618991222,0.9972345332526811
5,4315,0.9687932818164221,0.5951248877937066,0.9959241950899079,0.9972810824853311
6,5178,0.9691689155201586,0.6316429273398632,0.9958987737121577,0.997273382253608
7,6041,0.9637404008722295,0.5914435072939198,0.9958913274144052,0.997278417000879
8,6904,0.9644390018849025,0.5284659066160607,0.9959447525729657,0.9972945059831675
9,7767,0.9673516351795857,0.6859467520628648,0.9959369346955865,0.9972993416191348
10,8630,0.9632626761105985,0.6848335369265631,0.9959383738846395,0.9973005367770625
# BEST (by va_auc, epoch 8): TEST AUC 0.9644 AP 0.5285 | VAL AUC 0.9959 AP 0.9973
