epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.777016059570187,0.02107652224666879,0.7569116115574412,0.7974348428407215
1,863,0.9670661122209213,0.361952274794195,0.9955216030878618,0.9970098228287702
2,1726,0.9648460584614209,0.5260329485049927,0.9955286897572272,0.9970301634873285
3,2589,0.9700458509279496,0.29891507550482666,0.9955933469505382,0.9970777227734376
4,3452,0.9633007312219167,0.2993093773056967,0.9956104236090924,0.9970882506208095
5,4315,0.9650483456519138,0.3493910780219462,0.9957572835065929,0.9971772309266318
6,5178,0.9617171531143489,0.35155198723487185,0.9957897822005645,0.9971895948968621
7,6041,0.969946007157493,0.4005336657999152,0.9958113711275584,0.9972054458660956
8,6904,0.9698036528521914,0.4376190175372518,0.9957501758965772,0.99717377991362
9,7767,0.971029935747938,0.4813876603932392,0.9957682807254671,0.9971832621871374
10,8630,0.9718409481141265,0.5350324764509444,0.9957860403713812,0.9971939930487707
# BEST (by va_auc, epoch 7): TEST AUC 0.9699 AP 0.4005 | VAL AUC 0.9958 AP 0.9972
