epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.2985437734007613,0.004555613485175488,0.31326868432090554,0.3807930072185124
1,863,0.9636552858393016,0.286689369627276,0.9954231774073564,0.9968548208565318
2,1726,0.9705950738832939,0.32803337519929693,0.9960144460186284,0.9973141470721848
3,2589,0.970497485230545,0.3827497618284631,0.9960821578968099,0.9973420410858174
4,3452,0.9703344825037319,0.5390363692694388,0.9960735730616224,0.9973430337836814
5,4315,0.966049437817948,0.6619068057209478,0.9960916255648677,0.9973562172478244
6,5178,0.973392688344612,0.6527333690677221,0.9961146940553195,0.9973778314187524
7,6041,0.9721796464351288,0.4128542656148391,0.9961598408500443,0.9973992652951273
8,6904,0.9713367727010485,0.4026978264427844,0.9961895176485075,0.9974201885149432
9,7767,0.9716156007790179,0.40181151872357374,0.9962217910875943,0.9974406409010494
10,8630,0.9707055433298942,0.33181289147625254,0.9962270787836341,0.9974454735131223
# BEST (by va_auc, epoch 10): TEST AUC 0.9707 AP 0.3318 | VAL AUC 0.9962 AP 0.9974
