epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.6124323699595771,0.0089087483577763,0.515774090927622,0.5152670612062921
1,863,0.9697782201358207,0.6723526863368174,0.9952698213356488,0.9968486742113035
2,1726,0.9667580380851796,0.339045661384571,0.9956806944555118,0.9971394111816272
3,2589,0.9705909786521788,0.48564437300558366,0.995497299566706,0.9970626390727062
4,3452,0.9688197559586788,0.45322112170559226,0.995795751325107,0.9972203940832904
5,4315,0.9734816010584019,0.281215311639902,0.9958135928629931,0.9972304215249256
6,5178,0.9720274259898557,0.304503496383505,0.9958849052339594,0.997273086044989
7,6041,0.9713477194182548,0.30511911361872823,0.9959108535574506,0.9972912260926271
8,6904,0.9716211289495098,0.32639481952212546,0.9958945331525513,0.9972869207811408
9,7767,0.9703476373570271,0.351531704246767,0.9959394978207775,0.9973067106374138
10,8630,0.9708238117252339,0.42799044927194774,0.9959821047692475,0.9973287068942078
# BEST (by va_auc, epoch 10): TEST AUC 0.9708 AP 0.4280 | VAL AUC 0.9960 AP 0.9973
