epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.30625844494599935,0.00461741944708268,0.32607298065634427,0.38411582315792286
1,863,0.9670972610342596,0.37527192894010314,0.995546384710562,0.9969773378619836
2,1726,0.9691062185497212,0.3504417806177264,0.9960106035911852,0.9973136022374348
3,2589,0.9723410752777083,0.4257121106979935,0.9960955853742682,0.9973672795734668
4,3452,0.9746296830494704,0.2901732215286327,0.9960054423704371,0.9973079374718067
5,4315,0.9726485308221344,0.37934962449406595,0.9960992413104124,0.9973683672494748
6,5178,0.9759862381441885,0.5403713382925387,0.9961215214347483,0.997387641745392
7,6041,0.9712876534184766,0.6685023195345656,0.996148384599647,0.9974002608625235
8,6904,0.9697650496219858,0.6889844696162548,0.9961852950677224,0.9974117671341507
9,7767,0.9720657003487289,0.7019040554381362,0.99618812673207,0.9974209100589606
10,8630,0.9683184385940844,0.7045861352981444,0.9962287083611294,0.9974372000868684
# BEST (by va_auc, epoch 10): TEST AUC 0.9683 AP 0.7046 | VAL AUC 0.9962 AP 0.9974
