epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.3006935661491798,0.004582535811444873,0.252766949060989,0.3600916203301018
1,863,0.9682035998569253,0.6391681699098839,0.995786845729042,0.9972140261579987
2,1726,0.9657019461039397,0.4150354897659407,0.9959927569610318,0.997345424800751
3,2589,0.9682805635789721,0.7308424201386642,0.9959655759970846,0.9973413074478186
4,3452,0.9677250450866937,0.6654572810931096,0.9961225289762053,0.9974103283373409
5,4315,0.9738414645987238,0.6324617372262997,0.9961669132298842,0.9974546691486349
6,5178,0.9727089491840546,0.4662160656020172,0.996231886351615,0.997486203278317
7,6041,0.9748122536205601,0.44969466664843777,0.9962025563469467,0.9974751775470934
8,6904,0.9721013750580223,0.5034741153332412,0.9963251022789472,0.9975349588242216
9,7767,0.9712063282361408,0.4369437692356944,0.9963202771998023,0.9975298604418518
10,8630,0.9720080225812453,0.5225654999472753,0.9963579752545648,0.9975503335615035
# BEST (by va_auc, epoch 10): TEST AUC 0.9720 AP 0.5226 | VAL AUC 0.9964 AP 0.9976
