epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.273153982569193,0.004434973873592066,0.29754877574081307,0.37185203483002277
1,863,0.969570874591025,0.47695369225211254,0.9942993559492797,0.9961335058460467
2,1726,0.9676474001311727,0.34795497151626104,0.9958697390589923,0.9972302190593492
3,2589,0.9658925427015934,0.4268745362910254,0.9959657074607198,0.997277147185403
4,3452,0.9692464430216322,0.3319854224138467,0.9960453652263871,0.9973343426370667
5,4315,0.9615604615850095,0.46989328693605037,0.9961117320704986,0.9973619014442603
6,5178,0.9734452137945551,0.4607122591560202,0.9961618280294121,0.9974076347860545
7,6041,0.9699572201038732,0.52173961345673,0.9962002011733242,0.9974248300962923
8,6904,0.9686517966710704,0.690379697874228,0.9961881837862485,0.9974137831820873
9,7767,0.970438750376636,0.5977881941676867,0.996235093232923,0.9974403644889243
10,8630,0.9700810479907841,0.6461180674962197,0.9962560004716047,0.9974507768553775
# BEST (by va_auc, epoch 10): TEST AUC 0.9701 AP 0.6461 | VAL AUC 0.9963 AP 0.9975
