epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.3782573765839853,0.005146082077896088,0.360088605662885,0.39449726355862097
1,863,0.9695281682994346,0.4496704314057084,0.9957213324112829,0.9971327643849225
2,1726,0.9647666282043813,0.5352588477793019,0.9957885992876573,0.9972028326750929
3,2589,0.9674165481163816,0.5368018423397446,0.9958908111728181,0.9972583233245917
4,3452,0.9662088151298353,0.5268499142166854,0.9958791995043446,0.9972655275042625
5,4315,0.967564477573794,0.2917308972626092,0.9958896392758361,0.9972765755548336
6,5178,0.9661976256742645,0.3638886227299671,0.9959065349510536,0.9972872434487475
7,6041,0.9641441374143447,0.31506593720506076,0.9959297156272715,0.9972978672499383
8,6904,0.970824500788978,0.4311843265273204,0.9959449120960329,0.9973012768642858
9,7767,0.9614891043361529,0.4852441431737087,0.9959106372400145,0.9972848051822443
10,8630,0.9651733089279484,0.5035697707115515,0.9959460068815387,0.9973067836581501
# BEST (by va_auc, epoch 10): TEST AUC 0.9652 AP 0.5036 | VAL AUC 0.9959 AP 0.9973
