epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.6116283578546063,0.2638699334343721,0.6794429862934509,0.7642263852936797
1,863,0.972684503081681,0.7063523790483466,0.9946836889514455,0.9965197676185261
2,1726,0.9645207968834273,0.34553093304634885,0.9953788221484241,0.9969501961852903
3,2589,0.970640215388798,0.37429531884207745,0.9955336613689615,0.9970452385213584
4,3452,0.9659377546795258,0.27307801483168653,0.9955707321914946,0.9970763678738803
5,4315,0.9654212074401345,0.49855332619807585,0.9957183279216187,0.9971520769160286
6,5178,0.9630028286066693,0.3621111707464043,0.9957604055341001,0.9971720850296512
7,6041,0.9606761422327795,0.3556510693375565,0.9957101425176422,0.9971592306096531
8,6904,0.9667178139891216,0.3454486768155977,0.99577734070037,0.997185539810574
9,7767,0.9696798406258202,0.4557745102168087,0.9957906492370138,0.9971983097290299
10,8630,0.9693677652222011,0.4475934167178604,0.9958041943042771,0.9972073186663368
# BEST (by va_auc, epoch 10): TEST AUC 0.9694 AP 0.4476 | VAL AUC 0.9958 AP 0.9972
