epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.33783702264326104,0.0048537894632447,0.3384605258366077,0.3874774479373809
1,863,0.9739676259060405,0.5502279108129856,0.993697806154269,0.9959321648012223
2,1726,0.9664101548576801,0.2730424074573194,0.9958395063200418,0.9972253770640678
3,2589,0.968511071061891,0.26465507485137957,0.9958656256501826,0.9972411527522215
4,3452,0.9718902631534438,0.5033535500585944,0.9958331221237531,0.9972369986948927
5,4315,0.9644256121235127,0.5193236743849448,0.995906872131895,0.9972822179317682
6,5178,0.9611771307260414,0.6199000854004327,0.9958916372113195,0.9972771046902438
7,6041,0.9714874505831672,0.6798884478219034,0.9959462132222878,0.9973002539093521
8,6904,0.972040017063724,0.5570653478950124,0.9959677128267564,0.9973153980162047
9,7767,0.969369754110735,0.6313441454612151,0.9959534319788315,0.9973125214822307
10,8630,0.9689292779426311,0.656032078318536,0.9959384270416746,0.9973069655613365
# BEST (by va_auc, epoch 8): TEST AUC 0.9720 AP 0.5571 | VAL AUC 0.9960 AP 0.9973
