epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.5979879730187695,0.011617340938801297,0.5815148359950579,0.6809554598546294
1,863,0.9699330010793243,0.6038611330081212,0.9945109045809712,0.9962747951801799
2,1726,0.9667665417582025,0.39806419513685287,0.9952569952653499,0.9968503859686315
3,2589,0.976170202503306,0.38571838480030424,0.9953894437346427,0.996964348505382
4,3452,0.9725677537586861,0.3753475373430011,0.9955511556453954,0.9970553004593286
5,4315,0.9732792825468297,0.2674607521512562,0.9956806772561192,0.9971402326416835
6,5178,0.9701813459168901,0.2688602176016552,0.9957082966746726,0.9971506643258907
7,6041,0.9702549113018356,0.37285903453809827,0.9957376896052154,0.9971683067058317
8,6904,0.9689778177852364,0.36734755533429336,0.9957349370268964,0.9971652075743983
9,7767,0.9693261864894646,0.3506265470314845,0.9957560074779409,0.9971791546806421
10,8630,0.9689939481410627,0.3385848364562611,0.9957471186136113,0.9971731340340719
# BEST (by va_auc, epoch 9): TEST AUC 0.9693 AP 0.3506 | VAL AUC 0.9958 AP 0.9972
