epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.335545870033808,0.004861584151175686,0.3599077340964461,0.3958972402085896
1,863,0.9699845007639212,0.42496400961413605,0.9956560055848229,0.99704040702961
2,1726,0.9718033393281879,0.4610245082441027,0.9960665347168343,0.9973415099878367
3,2589,0.9616053212008001,0.303670291317359,0.9960747731219602,0.9973453673865159
4,3452,0.9692154429834205,0.3231458479256942,0.9960289408976655,0.9973415716361321
5,4315,0.9668392144923886,0.3232057664391009,0.9961221874305635,0.9973823988094331
6,5178,0.9667018089176124,0.2712960200223646,0.9961543513339416,0.9974073202590343
7,6041,0.9705375918725557,0.3647247316356988,0.9961530145098536,0.9974048302179609
8,6904,0.9693189669806918,0.39833091268548226,0.9961870859349898,0.9974174207303927
9,7767,0.970946206672768,0.41217292112672077,0.9961983650991939,0.9974313373007385
10,8630,0.9709977063573647,0.4312905112196523,0.9962335313617979,0.9974471292015694
# BEST (by va_auc, epoch 10): TEST AUC 0.9710 AP 0.4313 | VAL AUC 0.9962 AP 0.9974
