epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.5063944567327479,0.23934751918598104,0.5633439397175752,0.6580419537942642
1,863,0.9716227733061716,0.7359266648762217,0.9945200168815187,0.996390911004263
2,1726,0.9672882256545949,0.6028048127988721,0.9952565337396552,0.9968512964254377
3,2589,0.9785940468651045,0.5545021066534369,0.9954741958460784,0.9970210261809632
4,3452,0.9717421614300954,0.5305483277814146,0.9955907392420276,0.9970771642704426
5,4315,0.9656219677280128,0.5604029669638544,0.9956411174060805,0.9971024449877354
6,5178,0.9640488273701131,0.40723901078088,0.9957236390005185,0.9971599853348154
7,6041,0.9641239196576731,0.4616973514245353,0.9957239559162147,0.9971510616277206
8,6904,0.9625712006434602,0.40713083787168924,0.9957093645958704,0.9971455047082098
9,7767,0.9624420325125331,0.431525354346566,0.9957820010602566,0.9971852068502844
10,8630,0.9650519475760303,0.42899891679783353,0.9958197701469517,0.9972071130120538
# BEST (by va_auc, epoch 10): TEST AUC 0.9651 AP 0.4290 | VAL AUC 0.9958 AP 0.9972
