epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.5403303841405088,0.008247256054615841,0.4593678032714096,0.4770027663679007
1,863,0.970025335621025,0.40941121877564707,0.9960017156102081,0.9973182024199136
2,1726,0.9705506840836924,0.4876606150411041,0.9961618458003857,0.9974314896092233
3,2589,0.9704258069406259,0.3840125405758732,0.9961287545847413,0.9974145711256323
4,3452,0.9670343369859976,0.44980473865473425,0.9961996371787406,0.9974604384572636
5,4315,0.9627591427796456,0.38578450461373653,0.9962363431766955,0.9974804589895581
6,5178,0.9668893282192275,0.6883326733265974,0.9962749334694343,0.9975022110570049
7,6041,0.9661437142665636,0.5008265934809506,0.9962918713896857,0.9975148642909305
8,6904,0.9672910445517295,0.5661425320098147,0.9963504597955086,0.9975439139167773
9,7767,0.9660134185767827,0.6128578835132914,0.9963274607781321,0.9975359817554762
10,8630,0.9656228760393117,0.49607981337853846,0.9964047754773022,0.9975747173362155
# BEST (by va_auc, epoch 10): TEST AUC 0.9656 AP 0.4961 | VAL AUC 0.9964 AP 0.9976
