epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.4706392287748008,0.00600253178351501,0.46511961286502246,0.4859023724312963
1,863,0.9686952859896427,0.5947015349471076,0.9955353256050516,0.9969792303244569
2,1726,0.9716078096605484,0.33208638679121716,0.9961580280548502,0.9974299233753696
3,2589,0.972496459151988,0.3631380500227886,0.9960776347683307,0.9973842065234438
4,3452,0.9699202690605994,0.2733803749943083,0.9962007016184904,0.9974631076343757
5,4315,0.9685098808608786,0.2483385354122578,0.9961729128560685,0.9974541146731194
6,5178,0.9684552177472753,0.2571022820711178,0.9962083997236643,0.9974783072112243
7,6041,0.9693405472043117,0.2746344036615697,0.9961841048281856,0.9974683848932914
8,6904,0.9684358613202837,0.28409878644792913,0.9962538790226584,0.9975022779727689
9,7767,0.9692440312985281,0.29547633755859337,0.9962022441078227,0.997483438847784
10,8630,0.9699999185651939,0.3612272158933565,0.9962440279796202,0.9975034971780532
# BEST (by va_auc, epoch 8): TEST AUC 0.9684 AP 0.2841 | VAL AUC 0.9963 AP 0.9975
