epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.32168709897273123,0.005105790577988384,0.274737455647334,0.3798303511461305
1,863,0.968969807419212,0.45117125684716886,0.9947826772755247,0.9964965524058771
2,1726,0.9701440581720141,0.4517742303265808,0.9958482332710563,0.9972224301241227
3,2589,0.9773561281884076,0.47568537506100717,0.9960205915018974,0.997357491581967
4,3452,0.9832160672125304,0.3479219701371494,0.9961164456393822,0.9974153118043044
5,4315,0.9731460426755969,0.4222899623853364,0.9960872320293949,0.9974099641977712
6,5178,0.9707024660338556,0.2858001553183331,0.9961783568015751,0.9974506524241638
7,6041,0.9702894036403864,0.32847836664012886,0.996186865408639,0.9974654798290308
8,6904,0.9708946365157429,0.3115953615278197,0.9962256434397626,0.9974919595084301
9,7767,0.971062862032525,0.31794090219538335,0.9962617087473532,0.9975062726729442
10,8630,0.9704623743006786,0.3014962506140905,0.99622948815353,0.9974882355947611
# BEST (by va_auc, epoch 9): TEST AUC 0.9711 AP 0.3179 | VAL AUC 0.9963 AP 0.9975
