epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.4195276358410869,0.0056403246973621,0.41670066550101303,0.4159046312136795
1,863,0.9677367748308818,0.579266133749311,0.9949894668716605,0.9966530862098908
2,1726,0.9692215819149582,0.42026179918021717,0.9953942165920668,0.9969812923982054
3,2589,0.9664913547556987,0.2946897580552129,0.9956463616100006,0.9971027462064429
4,3452,0.9721788634081469,0.5820113296175103,0.9956340092764457,0.9971063988804498
5,4315,0.9714406490604616,0.6745583791723776,0.9957464236750116,0.9971699279952752
6,5178,0.9694226632438991,0.6426316116601718,0.9957977178755961,0.997198062244899
7,6041,0.9728558998577397,0.6592874430939946,0.9957700681112865,0.9971842741084076
8,6904,0.9712050362416208,0.6756386203466621,0.9957801724686416,0.997187253438138
9,7767,0.9699013667892574,0.6928523836495172,0.9958162236425924,0.9972061784008718
10,8630,0.9709537237317939,0.6846911916198208,0.9958122851375754,0.9972051514985724
# BEST (by va_auc, epoch 9): TEST AUC 0.9699 AP 0.6929 | VAL AUC 0.9958 AP 0.9972
