epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.6232204067480639,0.010901060494642834,0.6252000383409068,0.7155258612757964
1,863,0.9688773084418452,0.48951179853468313,0.9946344897511945,0.9963359367720189
2,1726,0.9680667580615759,0.321497909761236,0.9952995053048558,0.9968748154290158
3,2589,0.9655811172103693,0.33741273433160646,0.9955088470622192,0.9970335589253061
4,3452,0.9657247713404608,0.31176528825801153,0.9956704873174965,0.9971137728011166
5,4315,0.959968278010911,0.3948051106225236,0.9956124821841261,0.9970813892245969
6,5178,0.9575825122512401,0.33779959449379776,0.9957448339523022,0.9971538526533207
7,6041,0.9658119535646207,0.5656290805942921,0.9958187435354732,0.9972053675433776
8,6904,0.9625868611830974,0.5649139934578085,0.9957787789021466,0.9971863822825917
9,7767,0.9622927562487119,0.5879222679046217,0.9958218788652297,0.9972086736288825
10,8630,0.964081503086066,0.6161218168623261,0.9958230857845397,0.9972103059755846
# BEST (by va_auc, epoch 10): TEST AUC 0.9641 AP 0.6161 | VAL AUC 0.9958 AP 0.9972
