epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.1987938878793061,0.004073191360233126,0.1641199910579454,0.3329171450178075
1,863,0.9666909483333741,0.5718360070197155,0.9947185391817059,0.9963807326369778
2,1726,0.9745090577429153,0.5522783820299888,0.9960799693130744,0.997356731073965
3,2589,0.9721100118456322,0.6258757980481789,0.9961335537348925,0.9973929923561922
4,3452,0.9672957505438905,0.3837802479075344,0.9961450201698243,0.9973884661877164
5,4315,0.9678823786981582,0.32098021502612045,0.9961180590567231,0.9973798037122921
6,5178,0.9610503195063297,0.36858132744856154,0.9962104128320257,0.997419891867954
7,6041,0.9610449479412342,0.36772182643364265,0.9962347942960482,0.9974366574177429
8,6904,0.9650802383408849,0.5221004407413656,0.9962377097749586,0.9974398483471916
9,7767,0.9695957513582386,0.49337479540288964,0.9962821696332181,0.9974647882085774
10,8630,0.9678641185089413,0.4873022976068173,0.9962956849263063,0.997471999916584
# BEST (by va_auc, epoch 10): TEST AUC 0.9679 AP 0.4873 | VAL AUC 0.9963 AP 0.9975
