epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.31745971639389137,0.004698751991823835,0.3090758541201004,0.37644291209827957
1,863,0.9682062543183938,0.6547818944051825,0.9951239599901948,0.9966967462955225
2,1726,0.9681019864454897,0.30215019144095273,0.9960215613709689,0.9973189020651604
3,2589,0.971801436572622,0.29836018674901726,0.9960475593180851,0.9973476855258551
4,3452,0.9719613620033964,0.31078343035541006,0.9960759379521222,0.9973644842453274
5,4315,0.9719795438899151,0.3148827678326296,0.9960849873267954,0.997365377782117
6,5178,0.9697791675984688,0.2942261385251494,0.9961587351525371,0.9974102297175746
7,6041,0.9708309059496896,0.3390019513332068,0.9961613122554821,0.9974038451047946
8,6904,0.96788661487413,0.32827521280922717,0.9962025155568465,0.997424265290948
9,7767,0.9702737431007492,0.36642669006278983,0.9962122116494656,0.9974287203327353
10,8630,0.9711757040508805,0.356797860758664,0.9962129531459376,0.9974306152766427
# BEST (by va_auc, epoch 10): TEST AUC 0.9712 AP 0.3568 | VAL AUC 0.9962 AP 0.9974
