epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.9811021411734261,0.009422443126236897,0.9993941544266817,0.9992276378884761
1,1068,0.9900363250727672,0.01811209340442293,0.9991572456233336,0.9987803290073657
2,2136,0.9888506095638019,0.02298587602789186,0.9994029604226422,0.9991955850293065
3,3204,0.9885421517835611,0.022526849209510553,0.999095210506145,0.9986721309980534
4,4272,0.9892413485335255,0.020220442864336184,0.999244344057928,0.9989432255395032
5,5340,0.9897825750989021,0.019304598360087393,0.999197401815669,0.998868778216021
# BEST (by va_auc, epoch 2): TEST AUC 0.9889 AP 0.0230 | VAL AUC 0.9994 AP 0.9992
