epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.20355565505218404,0.004008910983991214,0.2565059144155091,0.3669312645707915
1,863,0.9728343352946593,0.6857533565048815,0.9950976080265779,0.9967143408488061
2,1726,0.9705401445405166,0.4086336750192775,0.9961091074224049,0.9974195823620703
3,2589,0.9624719989551288,0.4083154948297685,0.996308049107177,0.9975452044068202
4,3452,0.9726017136388893,0.6817159916717733,0.9962725461833507,0.997538566153555
5,4315,0.970332540596817,0.5882379599833434,0.9963216669211158,0.997565387485731
6,5178,0.9684129656113343,0.6643297096876922,0.9963429316057842,0.9975755565942127
7,6041,0.9680921907779467,0.6564148148609504,0.9963214912378943,0.9975665736155203
8,6904,0.9689431140294005,0.6572394000332002,0.996387217599489,0.9975977158269064
9,7767,0.9657551136360077,0.6597526308535958,0.996414626156607,0.9976144866148016
10,8630,0.9680824029406735,0.6573429991688745,0.9964262188070211,0.9976204543646867
# BEST (by va_auc, epoch 10): TEST AUC 0.9681 AP 0.6573 | VAL AUC 0.9964 AP 0.9976
