epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.22727506140497591,0.004138640955965573,0.16167975495547537,0.33271427357307914
1,863,0.973967821662786,0.7425344572540877,0.9939707310002782,0.995950477173003
2,1726,0.9732743886281932,0.4463850376301208,0.995654903888383,0.9970634492463866
3,2589,0.9719172071118896,0.4396381396480015,0.9962324616738951,0.9974557014822069
4,3452,0.9751360822591769,0.576615651636941,0.9963892861512097,0.9975611182242483
5,4315,0.9721280058056753,0.534730881317473,0.9964101472477142,0.997586271052832
6,5178,0.9700294543429495,0.5395220204771705,0.9965300165697099,0.9976631149970283
7,6041,0.9713136734050837,0.5696715493882226,0.9965847163019886,0.9976989991220656
8,6904,0.9665114785491324,0.5461691186470585,0.9966178595315062,0.9977216592237975
9,7767,0.9686781376987401,0.5546631256722164,0.9967459607633888,0.9978069491307548
10,8630,0.9679213186299659,0.5423495553687736,0.9967188359702676,0.9977913136734505
# BEST (by va_auc, epoch 9): TEST AUC 0.9687 AP 0.5547 | VAL AUC 0.9967 AP 0.9978
