epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.4601035459220268,0.006786660765747108,0.3065429049257123,0.38258467440250826
1,863,0.9716737092113414,0.3410521500851396,0.9945980254280883,0.9963813641740548
2,1726,0.9672956487503829,0.3441306839794273,0.9958291769676115,0.9972290409364251
3,2589,0.9669260208635974,0.27574888507365963,0.9960716053160092,0.9973659985787797
4,3452,0.970263227048383,0.5675017262860947,0.9961202552268976,0.9974154431972196
5,4315,0.970039751147761,0.48309308212966445,0.996144311045623,0.9974322076670296
6,5178,0.9674881246127932,0.44014355821620765,0.9961751653009927,0.997446989842695
7,6041,0.9669837456126998,0.3912014863840899,0.9962090778266046,0.9974755105906588
8,6904,0.969605962030082,0.6189116595657265,0.9962463676685932,0.9974955091358894
9,7767,0.9697554888625374,0.665480330694239,0.9962288170654476,0.9974885943873689
10,8630,0.9700316233276893,0.656742605474084,0.9962612451951439,0.9975044602667583
# BEST (by va_auc, epoch 10): TEST AUC 0.9700 AP 0.6567 | VAL AUC 0.9963 AP 0.9975
