epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.2680434316877865,0.004329185310887934,0.204732429737481,0.3441813349969378
1,863,0.9699499066318626,0.6481508742911081,0.9951161240820325,0.9966794221472114
2,1726,0.9676076850026529,0.3996772619117872,0.9962787997473947,0.997485298850674
3,2589,0.9702403000183542,0.5367735475799583,0.9964965872898716,0.9976255627638745
4,3452,0.970134787132549,0.5255313857808515,0.9963823322964891,0.9975713745341696
5,4315,0.9672939104304832,0.36395730965032685,0.9965335045129953,0.9976590617101179
6,5178,0.9656015072329769,0.32328255631427255,0.996650488545951,0.9977371182376475
7,6041,0.9686587969322882,0.3285595703138405,0.9966662177282253,0.9977492773760135
8,6904,0.9648854995304971,0.4522956773229418,0.9967218670644302,0.9977819581877262
9,7767,0.965258823304637,0.35955283052880793,0.9967770371039667,0.9978174023816315
10,8630,0.9660255163436524,0.39743468137329063,0.9967716501606767,0.9978179844287381
# BEST (by va_auc, epoch 9): TEST AUC 0.9653 AP 0.3596 | VAL AUC 0.9968 AP 0.9978
