epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.34055176152881944,0.005088459210249908,0.3250545233008057,0.38123348144678015
1,863,0.968176037307164,0.649495631827872,0.9952879675262198,0.9968166953710962
2,1726,0.9666076499230442,0.4881172938515185,0.9961129993175876,0.9973882519475761
3,2589,0.9684088468894096,0.47297717367849057,0.9962275661863607,0.9974895178933307
4,3452,0.9728151354730642,0.3701018465810084,0.9962703716293313,0.9975164526643333
5,4315,0.9692768244685283,0.38105204900211803,0.9962781839467858,0.9975302514490778
6,5178,0.9635942019044469,0.35444409119175957,0.9963522305535165,0.997570983339654
7,6041,0.9634704993018531,0.5722922356896722,0.9963691010272072,0.9975803525515701
8,6904,0.9649192401631452,0.5380527672614062,0.9963588660376076,0.9975820189550406
9,7767,0.9625448987671397,0.4762781495680285,0.9964428625189314,0.9976314010380857
10,8630,0.9625656254913494,0.442275658850209,0.9964397537936736,0.9976347889595901
# BEST (by va_auc, epoch 9): TEST AUC 0.9625 AP 0.4763 | VAL AUC 0.9964 AP 0.9976
