epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.5289323849936951,0.0069363900660526345,0.494244847904491,0.4601853743475502
1,863,0.9694504058898663,0.3001108472385177,0.9943649054325288,0.9962988843115151
2,1726,0.9684600803448326,0.32090507145227654,0.9960919740734058,0.9973856843029265
3,2589,0.9674629972769454,0.4081437470071181,0.9962845178439446,0.9975112402847145
4,3452,0.9702134500231463,0.5349973265884237,0.9962279282569575,0.9975011473785955
5,4315,0.9666514994340281,0.36518002024836327,0.9963252038644835,0.9975546695526856
6,5178,0.9688242270427452,0.3794137951001994,0.9963557316431655,0.9975724008248611
7,6041,0.970633998154562,0.5538444860370572,0.9963851422927199,0.9975941091507624
8,6904,0.9693566149179795,0.4312448169457012,0.9963830692722748,0.9975874569026236
9,7767,0.964044254492539,0.46174992613715,0.9964292546297177,0.9976181134164354
10,8630,0.9651285197845861,0.4411379219031528,0.9964376751093802,0.9976224998236279
# BEST (by va_auc, epoch 10): TEST AUC 0.9651 AP 0.4411 | VAL AUC 0.9964 AP 0.9976
