epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.6627993277243545,0.24706851507974492,0.7420871751148901,0.8115136837932753
1,863,0.9657093457089182,0.3371780670398956,0.9962242635912123,0.9974693876440476
2,1726,0.9679388584343595,0.34544782757090026,0.9963727826844974,0.9975807646655578
3,2589,0.9668999852164506,0.3102433312238638,0.996427219957163,0.9976096933182454
4,3452,0.9672481503336634,0.3869630165238977,0.9965563038927092,0.9976883297603368
5,4315,0.9654541650458008,0.30816708422967726,0.996540626724308,0.9976809410960605
6,5178,0.9697329924973487,0.6730373206746816,0.9965604503492946,0.9976881695173546
7,6041,0.9664108752425035,0.3888735024326923,0.9965598683239278,0.9976961514553637
8,6904,0.9665292845826998,0.33440911059012424,0.9966118140229542,0.9977224038776075
9,7767,0.9641643160196671,0.26441513921115456,0.9965908640196197,0.9977200280841259
10,8630,0.9657317011292502,0.29533711636531895,0.9966324249228566,0.9977382504589024
# BEST (by va_auc, epoch 10): TEST AUC 0.9657 AP 0.2953 | VAL AUC 0.9966 AP 0.9977
