epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.45941892977124965,0.00662113160859909,0.2711501049649935,0.3702066441698439
1,863,0.9706579901012861,0.49637690233515486,0.9950543016188219,0.9966480280744011
2,1726,0.970174189050276,0.4150850693882765,0.9959151977291079,0.997276959241655
3,2589,0.9663018622260894,0.27894196791441445,0.9960983876281743,0.9973849490042449
4,3452,0.9697574777510714,0.6365509336041865,0.9960803120538404,0.9973853642532248
5,4315,0.9655882584164438,0.4359460754493346,0.9961803084389956,0.9974517034425723
6,5178,0.9655856274457848,0.4873630814324267,0.996196608422864,0.9974606894138287
7,6041,0.9696320446588477,0.6205954119312843,0.9962096255051481,0.9974716805055226
8,6904,0.9671165626493624,0.5414065448243439,0.9962315344135908,0.9974785204017536
9,7767,0.9657230408508308,0.6163080329643069,0.9962351607314456,0.9974843249549573
10,8630,0.9670669265689825,0.6711986130590362,0.996244058533224,0.9974926746823519
# BEST (by va_auc, epoch 10): TEST AUC 0.9671 AP 0.6712 | VAL AUC 0.9962 AP 0.9975
