epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.29060644813323233,0.004568591384483199,0.3208937766702641,0.37858914990338416
1,863,0.9704662346236992,0.40847621997732514,0.9949099616661642,0.9965773900443317
2,1726,0.9730302329849803,0.4033088648055181,0.99625375535331,0.9974744323533052
3,2589,0.9675897301939589,0.2908192429499138,0.9963545048224435,0.997548574682744
4,3452,0.9691395833294182,0.6849609286818171,0.996447145739267,0.9976069677555502
5,4315,0.9699423895728368,0.6044420876047074,0.9964768914392244,0.9976279240634116
6,5178,0.9642268094030891,0.4857902705263461,0.9965533332822111,0.9976758977348545
7,6041,0.9663135528189285,0.5681449965151325,0.9965628811274978,0.9976782892116318
8,6904,0.9654544234447048,0.5394028910667502,0.9965650425871156,0.9976817928807564
9,7767,0.9660631094690513,0.6205217573168371,0.9966295565214377,0.9977156705510136
10,8630,0.9650553850644807,0.6103414386371323,0.9966236193015087,0.9977146227394851
# BEST (by va_auc, epoch 9): TEST AUC 0.9661 AP 0.6205 | VAL AUC 0.9966 AP 0.9977
