epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.3581455086511953,0.0049381687002381285,0.26270210648212833,0.3624492434868561
1,863,0.9712338672950928,0.7068558881884995,0.9952361902877095,0.9967699998114476
2,1726,0.9691027105888426,0.2626178480459104,0.9963121652180063,0.9975170325816682
3,2589,0.9664439816232964,0.26310668232919976,0.9965287960883409,0.997645304408288
4,3452,0.9704855284085321,0.5536343996922833,0.9964876585187942,0.9976274221340075
5,4315,0.9665400825247796,0.4514779190206521,0.9966200784609976,0.9977035404101067
6,5178,0.9669991947350518,0.3494217807567083,0.9966550235737078,0.9977290533201958
7,6041,0.9669242355620787,0.5624231930926904,0.9967096053004864,0.9977739911814671
8,6904,0.9660129800816728,0.5938828807515096,0.9967459758843049,0.9978073001329214
9,7767,0.9668221288436445,0.597933695872597,0.9967971392967591,0.9978310388189966
10,8630,0.9669566998607465,0.612134300488352,0.9968116351111105,0.9978456290587466
# BEST (by va_auc, epoch 10): TEST AUC 0.9670 AP 0.6121 | VAL AUC 0.9968 AP 0.9978
