epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.7544556506045907,0.31435334989205754,0.8250909522378505,0.8520213912504482
1,863,0.9660695224600327,0.36127011251209773,0.9962560679701272,0.9974844795130826
2,1726,0.9676888144282431,0.3954821913628527,0.9963968928034199,0.9975910227529398
3,2589,0.9680926371033264,0.5133895998321145,0.996440973339728,0.9976195694124877
4,3452,0.966679688405375,0.4557177614031719,0.9965333378191843,0.9976775140833232
5,4315,0.966245037958016,0.5177617590055003,0.9965410136326983,0.9976856490473716
6,5178,0.9660475194018425,0.4162974656646639,0.9965754570531564,0.9977020798160908
7,6041,0.9662950812124265,0.5095431255317578,0.9965708947453962,0.9977062155447884
8,6904,0.9646568321609853,0.2846094716976629,0.9966167515996367,0.9977324850227732
9,7767,0.9656487472507923,0.3471975444665045,0.9966217208211231,0.9977340698567898
10,8630,0.9648943947170109,0.29469691574083196,0.9966209188409866,0.9977324128419517
# BEST (by va_auc, epoch 9): TEST AUC 0.9656 AP 0.3472 | VAL AUC 0.9966 AP 0.9977
