epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.23768820836535914,0.004204350236137171,0.1756255961254911,0.3369021010615282
1,863,0.9805225405279105,0.6540053473174537,0.9935339052960473,0.9958030819196688
2,1726,0.9684724600014157,0.3293104064358717,0.9947926466877965,0.9965250639553944
3,2589,0.9739187415315632,0.4221903028325786,0.9956972747738907,0.9971247177033019
4,3452,0.9737000969074193,0.6058112125800765,0.9961336630107916,0.9974249710910574
5,4315,0.9732067899088493,0.71733923866377,0.9962998662493341,0.9975021258010894
6,5178,0.9759315828608549,0.6930078421107431,0.9964825077423902,0.997631219074558
7,6041,0.9751486263514263,0.702637058544667,0.9964998552264251,0.9976450407028494
8,6904,0.9714524727678876,0.6604635013324937,0.9965593783750677,0.9976885373597595
9,7767,0.9766913147900016,0.6472188924791759,0.9966660316526215,0.9977487775482573
10,8630,0.9737498191207672,0.6816205498222792,0.9966608787977411,0.997753989645893
# BEST (by va_auc, epoch 9): TEST AUC 0.9767 AP 0.6472 | VAL AUC 0.9967 AP 0.9977
