epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.20949090561142192,0.004024795926722649,0.17892646868457707,0.3430183807563853
1,863,0.9694865112639998,0.6523284640223006,0.9956389359930888,0.9969625576035298
2,1726,0.9674824946487937,0.2805507144649252,0.9961047006366447,0.9974182550440247
3,2589,0.961338904100493,0.25209111592943395,0.9962812297461694,0.9975273192300669
4,3452,0.963996865699597,0.3216770784154164,0.9963222885934208,0.9975635300293763
5,4315,0.9646942295296388,0.4245064013550634,0.99634473167031,0.997580777165274
6,5178,0.9630301405877965,0.3811017209939353,0.9963793766510214,0.9975979239553255
7,6041,0.9639630624247902,0.4648092635803936,0.9963787346096473,0.9976037699933533
8,6904,0.9647076114607588,0.49300868227312744,0.996394863015285,0.9976116137099048
9,7767,0.964616968257339,0.5268718991732156,0.9964392966847412,0.9976390801310074
10,8630,0.963294028510952,0.48826575495903624,0.996466249328051,0.9976541715813376
# BEST (by va_auc, epoch 10): TEST AUC 0.9633 AP 0.4883 | VAL AUC 0.9965 AP 0.9977
