epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.36037238257570775,0.005217777044580939,0.3914043924431919,0.4085083932679974
1,863,0.9695785012738283,0.6126178448627487,0.9951606774197701,0.9967720088610386
2,1726,0.9650921090299298,0.4896048816473166,0.996152706687492,0.9974158832493435
3,2589,0.9718177548549239,0.42042893433651,0.9962390663965347,0.9974835174476466
4,3452,0.9696555354683034,0.3917173346556424,0.9962683888667259,0.9975161590527881
5,4315,0.9682615516838525,0.3388606643060662,0.9963535210275798,0.9975684018351729
6,5178,0.9623289007741944,0.2506115346099346,0.996377043561211,0.9975842878611482
7,6041,0.9602996002177442,0.270833509103356,0.9963708238243711,0.9975790693077693
8,6904,0.9651213237666229,0.32135912327985533,0.9964040824612933,0.9976023991986945
9,7767,0.9619964901598566,0.32207172481468976,0.9963987265912261,0.9976013653569886
10,8630,0.9628741929340898,0.3244427677139542,0.9964161511867372,0.9976127479659574
# BEST (by va_auc, epoch 10): TEST AUC 0.9629 AP 0.3244 | VAL AUC 0.9964 AP 0.9976
