epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.15561850831480692,0.0038676341813665928,0.30433661225920766,0.380432079539036
1,863,0.9652131806618646,0.37214112866788446,0.9959101127364834,0.997278422591178
2,1726,0.9697052890027306,0.5270192876096012,0.9961804765357782,0.9974544931835122
3,2589,0.9640430329704474,0.2853357087776124,0.996189352981211,0.9974587788488489
4,3452,0.9675552770067573,0.4783232243892339,0.9962475989580396,0.9975054884998785
5,4315,0.9673067990546046,0.3519699731031216,0.9962661982564759,0.9975186736416652
6,5178,0.9654743279905836,0.30873201172370657,0.9963311762106645,0.9975603217035149
7,6041,0.9662212182772278,0.2570164372364314,0.9963363036561703,0.9975683222600688
8,6904,0.9668674895967035,0.3875943382117705,0.9964004250182537,0.997598756937224
9,7767,0.9681714017874313,0.4296344549827917,0.9964117400361764,0.9976118473058785
10,8630,0.9676467188976985,0.41178638098052295,0.9964373523219882,0.9976285334305168
# BEST (by va_auc, epoch 10): TEST AUC 0.9676 AP 0.4118 | VAL AUC 0.9964 AP 0.9976
