epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.5732259035974765,0.02257498554134651,0.6939710931540141,0.7439624944667518
1,863,0.9696162510046236,0.4274129440167031,0.9958523420032942,0.9972142755210802
2,1726,0.9686321270332862,0.42822631548370493,0.9964406999681136,0.9976132641071869
3,2589,0.9677151554559128,0.2790026766925339,0.9964975574707144,0.997668785632187
4,3452,0.9721136529210979,0.25950183154058776,0.9965376227542629,0.9976859200476443
5,4315,0.9687453527348627,0.32143227467255586,0.9965737477141274,0.9977118907671808
6,5178,0.9724082589927516,0.4768680098489221,0.996639757787757,0.9977445976415202
7,6041,0.9740167295280727,0.7007443477755172,0.9966143473220082,0.9977401669435287
8,6904,0.9664402074332438,0.25637001247620517,0.9967774450569311,0.9978375594774863
9,7767,0.9661229249001954,0.5130217586022167,0.9968853103460622,0.9979091710274473
10,8630,0.9652226944396941,0.4648675918202948,0.9968967904989386,0.9979151075102987
# BEST (by va_auc, epoch 10): TEST AUC 0.9652 AP 0.4649 | VAL AUC 0.9969 AP 0.9979
