epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.26676326870541833,0.0044686907958333315,0.26823391126655405,0.3621220754676139
1,863,0.9705869695540317,0.5748821167331581,0.9948023455343971,0.9965119855236799
2,1726,0.969137735385741,0.3644487498566215,0.9963450786719527,0.9975250039100945
3,2589,0.9707475605577407,0.35663809991461143,0.9964826514170746,0.9976212587540355
4,3452,0.9645841281057199,0.3944870143766615,0.9964227032199988,0.9976051870964713
5,4315,0.9663350312490407,0.5191255586492441,0.996475953682614,0.9976333573305742
6,5178,0.9675279728558999,0.6044786853672744,0.9965954880061685,0.9976986730645973
7,6041,0.9658902406022668,0.5237830943312791,0.9965903687706447,0.9976941416287133
8,6904,0.9647445703343024,0.5679434627159946,0.9966191755708296,0.997709680742453
9,7767,0.9650801208868376,0.663468545135668,0.9966525959651811,0.9977310118495711
10,8630,0.9657187811840495,0.6438242502135919,0.9966665464912371,0.9977375659406629
# BEST (by va_auc, epoch 10): TEST AUC 0.9657 AP 0.6438 | VAL AUC 0.9967 AP 0.9977
