epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.44772333338971126,0.006007996316955553,0.44871396704857186,0.45018071150690164
1,863,0.9695975288294875,0.5413671505376346,0.9951489996557457,0.9967310908388496
2,1726,0.9708921464899406,0.2950589527645614,0.9961081021672719,0.9974215402595047
3,2589,0.965860665673162,0.25867304625568605,0.9962710688022931,0.997510856594593
4,3452,0.9687421658150466,0.4012456772469878,0.9962920377197632,0.9975475743158412
5,4315,0.9717204480918885,0.2957298055783065,0.9963572463848372,0.9975830880514
6,5178,0.9672472811737136,0.5249440572574147,0.9963774678821775,0.9975992757309451
7,6041,0.9646588915219476,0.48181201231511767,0.9964291605786585,0.9976322531350235
8,6904,0.9658759660203875,0.5082576257284378,0.9965264732350271,0.9976955289453613
9,7767,0.9660307704547006,0.5567031287381461,0.9965300867182899,0.9976991061247046
10,8630,0.9664457512642753,0.5702930309008907,0.996556064867918,0.9977135714374911
# BEST (by va_auc, epoch 10): TEST AUC 0.9664 AP 0.5703 | VAL AUC 0.9966 AP 0.9977
