epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.2860980763219531,0.004693946814032963,0.22234802003454587,0.3488287266563829
1,863,0.9693560119872034,0.3589419755715191,0.9943530891380492,0.9963163426815265
2,1726,0.9698268617719337,0.535593305700051,0.9957017628800418,0.9971218903978132
3,2589,0.9750360897135938,0.5896749475628695,0.9961799012134981,0.9974589049902728
4,3452,0.9755198437829851,0.527815781320211,0.9961854547466753,0.99747830081509
5,4315,0.9729326286716918,0.5305990982848422,0.9963929831372637,0.9976171924596036
6,5178,0.968585309850041,0.514465111193737,0.9964867039265246,0.9976731596948031
7,6041,0.963736446585971,0.3963548217819636,0.9964670969307454,0.9976745058245039
8,6904,0.9693572804909141,0.3970795597275767,0.9965261775717527,0.997708156590792
9,7767,0.9642441691112769,0.43276355186567395,0.9965627720074844,0.9977360577561643
10,8630,0.9645803460853976,0.3665751617664829,0.9966267273512617,0.9977687156987471
# BEST (by va_auc, epoch 10): TEST AUC 0.9646 AP 0.3666 | VAL AUC 0.9966 AP 0.9978
