epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.23395033510422716,0.004205395366217546,0.1990614548468229,0.3436712331182604
1,863,0.9767959193645078,0.6141231406735203,0.9943583734565649,0.9963358212934549
2,1726,0.9692215114425299,0.2976474011439744,0.9950857885104598,0.9967446728808739
3,2589,0.9704915655465622,0.36335170674732226,0.9961241333521738,0.9974275352355946
4,3452,0.9746552097290789,0.6858079742892237,0.9962238621334868,0.9975146687009865
5,4315,0.9737893228320019,0.7037067026268502,0.996396289837403,0.997619088504874
6,5178,0.9732551339947092,0.6801258749938498,0.9964725794319901,0.9976684746920546
7,6041,0.9759196886810004,0.7645401905826962,0.9965257554851485,0.9977165902158549
8,6904,0.9744861933550452,0.699983525320133,0.9966050402682177,0.9977597346957202
9,7767,0.9692596840078954,0.7169596874641877,0.9966476498667451,0.9977844582150192
10,8630,0.9696018041568084,0.7266953738499625,0.9966415775458471,0.9977787477766525
# BEST (by va_auc, epoch 9): TEST AUC 0.9693 AP 0.7170 | VAL AUC 0.9966 AP 0.9978
