epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.5897555562028579,0.008024118605408187,0.43105139881903354,0.4190670926527248
1,863,0.9646463395994285,0.4217873324762499,0.9957532449748969,0.9971465446712089
2,1726,0.9675927526781088,0.6618694571232706,0.9960655949856713,0.9973649422277882
3,2589,0.9708692037993722,0.6688376982206029,0.9960420716206494,0.9973533283760264
4,3452,0.9687967114746027,0.28984903163366565,0.9961454152362348,0.9974259488565491
5,4315,0.9703896467546037,0.5547014031452889,0.9962050530648152,0.9974646346550047
6,5178,0.9671771611074883,0.49665702571714987,0.9962158754838203,0.9974772089647206
7,6041,0.9687276641553425,0.44920020201723554,0.9962346484909256,0.9974861149124629
8,6904,0.9676058448892455,0.41719936820201925,0.9962361772103514,0.9974867800487462
9,7767,0.9641922152710307,0.4416572793478628,0.996240967942673,0.9974907566871767
10,8630,0.9651412752941206,0.4536583292251836,0.9962619907966069,0.9975063853564847
# BEST (by va_auc, epoch 10): TEST AUC 0.9651 AP 0.4537 | VAL AUC 0.9963 AP 0.9975
