epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.19288800083188787,0.004116348230202697,0.17708112039245208,0.33754792869217715
1,863,0.9659983922890009,0.3600100820480682,0.9960061892709479,0.9972785566438631
2,1726,0.9733897285026206,0.680624685998922,0.996370986517115,0.9975469431575927
3,2589,0.9678752374920836,0.5795083519852644,0.9963570617122051,0.9975423489541434
4,3452,0.97096727009858,0.6685136790564677,0.9964335154025075,0.9975945793883242
5,4315,0.9671144093251622,0.485201955881361,0.9964769199663136,0.997618880551993
6,5178,0.9654737720414265,0.3667190752218045,0.9966074769181169,0.9977043498884266
7,6041,0.9676864888381069,0.660827249501858,0.9966086664301868,0.9977018842891653
8,6904,0.9663639171144015,0.5489356007527373,0.9966418664540732,0.9977228103052284
9,7767,0.9673305012813453,0.4849714453448052,0.9966743507545954,0.997740928558508
10,8630,0.9653790101160822,0.4288967977021789,0.9966697051518916,0.9977421548615136
# BEST (by va_auc, epoch 9): TEST AUC 0.9673 AP 0.4850 | VAL AUC 0.9967 AP 0.9977
