epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.38514833506538904,0.005382822876198817,0.2805487706186157,0.38388106567843383
1,863,0.9709359176982264,0.7326383727250918,0.9953200555132459,0.9967981724555122
2,1726,0.9651170171182226,0.35440513663120055,0.9961166049546017,0.9973983881569303
3,2589,0.9663522500123718,0.32484778697123895,0.9962350384650687,0.997491276391957
4,3452,0.9637395082214701,0.2585512477612992,0.9962654211141329,0.9975213010722147
5,4315,0.9629957265519438,0.29037691654100956,0.9963073997911354,0.9975489727128083
6,5178,0.9640078124168033,0.29310421111002444,0.9963302658379812,0.9975574446889589
7,6041,0.9604221987522935,0.2544571671253902,0.9963422028399804,0.9975639198580801
8,6904,0.9640955349295808,0.2739941179617322,0.9963885779103608,0.997586317470122
9,7767,0.9637034889803047,0.2827929918516297,0.9963967561435936,0.9975968145088278
10,8630,0.9622989578224083,0.2641243167513899,0.9963947829939418,0.9975974460753458
11,9493,0.9687053243955501,0.39960511349779737,0.9964012770377106,0.9976022740081352
12,10356,0.9651723144836815,0.2595671173886069,0.9963530894839078,0.9975783175672317
13,11219,0.9622785912906101,0.29148251556913646,0.996360070982365,0.9975796865025786
14,12082,0.9654939663072886,0.28009580054111394,0.9963805392987832,0.9975988718391225
15,12945,0.9656457717482612,0.2988865044076122,0.9964230098991984,0.9976209447307948
16,13808,0.964850584357376,0.35455643321684766,0.9963772852880217,0.9975974166103945
17,14671,0.963409133477285,0.3295721229830048,0.996404649833401,0.997609232084717
18,15534,0.9637485208620312,0.29398933733349863,0.9963832389798766,0.9975982419746829
