epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.2792071648221683,0.004636529361224819,0.2278596608954289,0.3516626846912483
1,863,0.9767025120758421,0.5668774446150935,0.9940894737360784,0.9961512204525559
2,1726,0.9674649235233207,0.33562905963257,0.9952352289403914,0.9968029849719157
3,2589,0.9721015551542281,0.5503913526107139,0.9958902908262398,0.9972545867168812
4,3452,0.9751668160682148,0.5039689706505746,0.9960975518727955,0.9974041048286959
5,4315,0.9701709316580315,0.43078560960675755,0.9961521089176663,0.9974487514161392
6,5178,0.9761173325214909,0.6593401805449852,0.9961948181271774,0.9974809883404043
7,6041,0.9719354124892177,0.6368516202413469,0.9963076255656392,0.9975632222694285
8,6904,0.9754081293234835,0.6455224917993702,0.9964237369502591,0.9976423567934677
9,7767,0.9730118553417161,0.6432432203258468,0.9965303133761463,0.9976956099255633
10,8630,0.9732245724516073,0.6353426224671339,0.9965138077270338,0.9977027968887391
# BEST (by va_auc, epoch 9): TEST AUC 0.9730 AP 0.6432 | VAL AUC 0.9965 AP 0.9977
