epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.3044118402449559,0.004685375895122845,0.2988862372455431,0.3714566964500527
1,863,0.9675986645318219,0.5011212335817153,0.9959691898960427,0.9972520881713862
2,1726,0.9689887410116332,0.4876076229026969,0.9963300941558269,0.9975287062800928
3,2589,0.9724114694033773,0.7495670878174562,0.9964737956005204,0.9976231199536865
4,3452,0.9719608060542393,0.5642612859998835,0.9964976176426076,0.9976358594215028
5,4315,0.9679151092259998,0.6713309405252964,0.9964962639308985,0.9976451658005245
6,5178,0.970832354549606,0.6869697880128351,0.9965442101216242,0.9976728733819404
7,6041,0.9703572920797134,0.7298932882094353,0.9965994895929456,0.9976971689380586
8,6904,0.9657305344190472,0.6817295043621788,0.9966085065433862,0.9977023996913091
9,7767,0.9673841307993327,0.7096619914806807,0.9966363504373957,0.9977184895577094
10,8630,0.9663097707986061,0.7210223641183512,0.9966479872554342,0.9977261273142936
# BEST (by va_auc, epoch 10): TEST AUC 0.9663 AP 0.7210 | VAL AUC 0.9966 AP 0.9977
