epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.19961009171438432,0.003987236064976369,0.2508124931223994,0.3640245909035835
1,863,0.9720982037987458,0.38193425334998593,0.9944925623381093,0.9963784327730824
2,1726,0.9700864821980382,0.5819963082076673,0.996024710314746,0.9973602639072463
3,2589,0.9705332617333461,0.6039804445446137,0.9962112136170383,0.9974865027779265
4,3452,0.9708357450564374,0.6000577471004073,0.9962281820389315,0.997503072413155
5,4315,0.9667878479223788,0.40057387429357444,0.9963089932031405,0.997557294800698
6,5178,0.9672323253583601,0.31706367903195726,0.9963542142514363,0.9975846339795462
7,6041,0.9687569102131149,0.38793472552044805,0.9963565937432333,0.997588828251105
8,6904,0.9687152453474103,0.3999311079523582,0.9964014098003936,0.9976102959792902
9,7767,0.9658844853539501,0.42768754769841566,0.9964037118689429,0.997612457793032
10,8630,0.9658566722355546,0.4043916938744858,0.9964122044717383,0.9976218227747033
# BEST (by va_auc, epoch 10): TEST AUC 0.9659 AP 0.4044 | VAL AUC 0.9964 AP 0.9976
