updates,tokens,loss,lr,mask_rate,seq_len,walk_len,seconds
3600,68251579,0.7223169207572937,0.00020475473699999998,0.3739205374804732,18.49812426729191,2.59073856975381,646.9683933258057
3650,69193830,0.6631467938423157,0.00020758148999999997,0.364854972295177,18.40873302725408,2.5826120933867345,653.2808706760406
3700,70145541,0.6366884112358093,0.000210436623,0.3555722154472123,18.593552798671485,2.5994138907883166,659.5305004119873
3750,71090377,0.7309399247169495,0.00021327113099999998,0.3462310808598509,18.459236104327438,2.5872032822115854,665.7907636165619
3800,72040840,0.8859342932701111,0.00021612251999999997,0.33670821604660806,18.570984759671745,2.5973622508792498,672.0420126914978
3850,72983740,0.7751055955886841,0.00021895121999999999,0.327136158692868,18.421412523200157,2.583764774836378,678.2697505950928
3900,73935132,0.6679502129554749,0.00022180539599999996,0.3173517379299803,18.58732050405392,2.5988473185503564,684.5265815258026
3950,74882317,0.7138502597808838,0.00022464695099999997,0.30748470204980577,18.506936303243453,2.591539663931223,690.8011708259583
4000,75832510,0.8022144436836243,0.00022749752999999998,0.297460129896993,18.56389567256032,2.5967177884145745,697.1355390548706
4050,76776763,0.7441973686218262,0.00023033028899999998,0.28737300642692815,18.447846048647065,2.5861678226042786,703.3656439781189
4100,77720862,0.8038892149925232,0.00023316258599999996,0.27716273269838687,18.444837354693757,2.5858943049721597,709.6157431602478
4150,78667574,0.888949453830719,0.00023600272199999998,0.26679889606681667,18.49769441187964,2.5906994919890582,715.9203016757965
4200,79612179,0.6563027501106262,0.000238836537,0.25633306684103707,18.45472306339748,2.586793005763407,722.1905872821808
4250,80557939,0.7295978665351868,0.000241673817,0.2457292924850595,18.47728826804728,2.588844388004298,728.4741847515106
4300,81506493,0.5413651466369629,0.000244519479,0.23496841191886653,18.5318745726287,2.593806779329882,734.8727493286133
4350,82454954,0.6936380863189697,0.000247364862,0.22408263926005184,18.53186791715514,2.593806174286831,741.2619829177856
4400,83403926,0.9386279582977295,0.000250211778,0.21306495894505673,18.54004102764482,2.5945491843313473,752.6153988838196
4450,84349928,0.719724714756012,0.00025304978399999994,0.20195627524763712,18.48201621568819,2.5892742014261994,766.241913318634
4500,85297344,0.5612322688102722,0.00025589203199999995,0.19070541745819647,18.511449785072294,2.5919499804611177,782.4766886234283
4550,86244809,0.6326150298118591,0.00025873442699999997,0.17932830443874637,18.510598808244602,2.5918726189313275,798.770898103714
4600,87194573,0.7544781565666199,0.00026158371899999997,0.167797450754337,18.555514310833253,2.5959558464393866,893.9959108829498
4650,88141301,0.7150613069534302,0.000264423903,0.15617777406191788,18.49620005861092,2.590563641691902,910.4352972507477
4700,89088475,0.696068286895752,0.00026726542499999997,0.15,18.50672137553732,2.5915201250488473,926.6751277446747
4750,90035445,0.7785158753395081,0.00027010633499999995,0.15,18.500928006251833,2.590993455113803,942.7541151046753
4800,90984813,0.5694807767868042,0.000272954439,0.15,18.547777669239036,2.5952525153853667,959.4679594039917
4850,91933538,0.7736794352531433,0.00027580061399999997,0.15,18.537026182102384,2.594275107463853,974.6247231960297
4900,92881927,0.7720702886581421,0.00027864578099999997,0.15,18.528650971964442,2.59351372472404,982.40611743927
4950,93829700,0.5825924277305603,0.0002814891,0.15,18.516616196151215,2.592419654195565,991.7168281078339
5000,94778353,0.8854436278343201,0.00028433505899999996,0.15,18.533808733027254,2.5939826120933867,1002.9723918437958
5050,95727386,0.6041306257247925,0.000287182158,0.15,18.54304415787417,2.5948221961703792,1013.933619260788
5100,96676666,0.49061650037765503,0.000290029998,0.15,18.546058415551432,2.5950962195955847,1025.5041599273682
5150,97619027,0.5957618355751038,0.00029285708099999994,0.15,18.410882094363583,2.582807463123962,1036.4953210353851
5200,98564765,0.6596831679344177,0.000295694295,0.15,18.47685845462538,2.5888053140568528,1047.8898973464966
5250,99513908,0.67967689037323,0.00029854172399999997,0.15,18.545193434935523,2.5950175849941384,1058.96195602417
5300,100460361,0.514302670955658,0.0002998465463333333,0.15,18.490827390837158,2.5900752173488324,1070.094963312149
5350,101404812,0.708693265914917,0.00029953172933333327,0.15,18.451714369444172,2.5865194881312883,1081.081015586853
5400,102351612,0.7398295402526855,0.0002992161293333333,0.15,18.499413833528724,2.5908558030480657,1092.3294479846954
5450,103299088,0.9680846333503723,0.000298900304,0.15,18.510813714955553,2.5918921559050503,1103.6162343025208
5500,104251008,0.8498192429542542,0.0002985829973333333,0.15,18.597636026179543,2.5997850932890496,1114.7622079849243
