epoch,updates,te_auc,te_ap,te_ap_lift,te_prec_r50,te_fp_day_r50,va_auc,va_ap
0,0,0.9817556197318532,0.05454777274726799,35.18418320424123,0.06885758998435054,203.4188034188034,0.9918476257097107,0.9843235763806114
1,2209,0.9970676240917958,0.4058887358407544,261.80470664724305,0.4408817635270541,19.076923076923077,0.9980485293069785,0.9973110307783886
2,4418,0.995838739491765,0.2146002086311985,138.42055643833126,0.21847070506454816,53.81196581196581,0.998254269444742,0.9975267199636906
3,6627,0.9958743112266724,0.16265007542732007,104.91189215979682,0.18739352640545145,65.23076923076923,0.9975496225956975,0.9958249644842981
4,8836,0.9958712858163762,0.15007687033718253,96.80197439275007,0.17543859649122806,70.7008547008547,0.9968837132707334,0.992575716082657
5,11045,0.9959506675871971,0.16036397178804515,103.43731885978688,0.19909502262443438,60.51282051282051,0.9971533156908913,0.9934071158556799
# BEST (by va_auc, epoch 2): TEST AUC 0.9958 AP 0.2146 lift 138.4x, @50% recall: prec 0.2185, FP/day 53.8 | VAL AUC 0.9983 AP 0.9975
