epoch,updates,te_auc,te_ap,te_ap_lift,te_prec_r50,te_fp_day_r50,va_auc,va_ap
0,0,0.9806398314948789,0.043975015415871024,28.364586139382393,0.05131793795194775,278.0854700854701,0.9896891496385183,0.9780789830747665
1,2209,0.9938248878179071,0.1141684271290668,73.64045595152805,0.11872638963842418,111.65811965811966,0.9968528682646459,0.9952747476940619
2,4418,0.9956115879804985,0.159170701580195,102.66764054863594,0.18787361229718189,65.02564102564102,0.9981196270543297,0.9972083196392765
3,6627,0.9947855945705109,0.12286914698469617,79.25255899426091,0.13439218081857054,96.88888888888889,0.9965738923127755,0.992253307450246
4,8836,0.9956586731942694,0.14272799671748357,92.06183372782706,0.15691868758915833,80.82051282051282,0.9973083232287656,0.994067967387661
5,11045,0.9958164094661035,0.14646064234928433,94.46944967860603,0.16806722689075632,74.46153846153847,0.9973521104488507,0.9941345009587291
# BEST (by va_auc, epoch 2): TEST AUC 0.9956 AP 0.1592 lift 102.7x, @50% recall: prec 0.1879, FP/day 65.0 | VAL AUC 0.9981 AP 0.9972
